key_resp.keys,key_resp.rt,slider.response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,scenario,Initialer (f.eks. TP):,Alder (f.eks. 20 ):,Køn (mand/kvinde/andet):,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt
,,8,0,12,12,11,1,stim_MN02.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,7,0,13,13,16,1,stim_MN07.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,14,14,30,1,stim_WN01.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,15,15,21,1,stim_WJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,16,16,5,1,stim_MJ06.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,17,17,37,1,stim_WN08.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,7,0,18,18,8,1,stim_MJ09.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,7,0,19,19,12,1,stim_MN03.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,20,20,2,1,stim_MJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,21,21,20,1,stim_WJ01.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,22,22,39,1,stim_WN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,23,23,31,1,stim_WN02.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,24,24,27,1,stim_WJ08.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,25,25,18,1,stim_MN09.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,26,26,25,1,stim_WJ06.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,27,27,10,1,stim_MN01.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,28,28,1,1,stim_MJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,29,29,9,1,stim_MJ10.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,30,30,19,1,stim_MN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,7,0,31,31,36,1,stim_WN07.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,32,32,26,1,stim_WJ07.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,33,33,23,1,stim_WJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,7,0,34,34,4,1,stim_MJ05.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,35,35,15,1,stim_MN06.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,36,36,13,1,stim_MN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,37,37,22,1,stim_WJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,38,38,3,1,stim_MJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,8,0,39,39,34,1,stim_WN05.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,,
,,,,,,,,,,SK,21,Kvinde,2021-05-12_21h18.34.526,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR06vrWkZBPPW5ECzkxBQrZ4OidiBXZFDNYoBrWDKtjXRpZZC58xO5w41uo,q,12.725
